"MAIN STORE LINK","DESIGNER NAME","PRICE RANGE","CATEGORY","WEBSITE","INSTAGRAM URL","STORE 1","IMAGE 1","IMAGE 2","IMAGE 3","IMAGE 4","IMAGE 5","IMAGE 6","IMAGE 7","IMAGE 8","IMAGE 9","IMAGE 10","IMAGE 11","IMAGE 12"
"https://aashniandco.com/designers/kkarma-by-kabir-varma.html","Kkarma by Kabir Varma","2000-5900","Women","https://kkarma.store/","https://www.instagram.com/kkarmaaccessories/",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_multicolour_rangoli_embroidery_mule_block_heels_by_kkarma_by_kabir_varma-karjul23d2001__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_multicolour_scallop_embroidery_mules_by_kkarma_by_kabir_varma-karjul23d2008__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_multicolour_sequinned_mule_block_heels_by_kkarma_by_kabir_varma-karjul23d2004__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_rose_gold_zardozi_embroidery_mule_block_heels_by_kkarma_by_kabir_varma-karjul23d2006__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_rose_gold_zardozi_embroidered_mule_block_heels_by_kkarma_by_kabir_varma-karjul23d2009__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_gold_zardozi_embroidery_mule_block_heels_by_kkarma_by_kabir_varma-karjul23d2017__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_silver_zardozi_embroidery_mule_block_heels_by_kkarma_by_kabir_varma-karjul23d2002__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_multicolour_honeycomb_sequinned_mule_heels_by_kkarma_by_kabir_varma-karjul23d2010__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_gold_and_white_geometric_sequinned_mule_heels_by_kkarma_by_kabir_varma-karjul23d2014__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_white_bead_and_sequin_detail_mule_wedges_by_kkarma_by_kabir_varma-karjul23d2011__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_white_and_gold_leaf_and_sequin_detail_mule_wedges_by_kkarma_by_kabir_varma-karjul23d2012__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_multicolour_sequin_and_pearl_detail_flats_by_kkarma_by_kabir_varma-karjul23d2007__1_.jpg"
"https://aashniandco.com/designers/koashe-by-shubhitaa.html","Koasheé by Shubhitaa","18275-24523","Women","https://www.koashee.com/","https://www.instagram.com/koasheebyshubhitaa",,"https://aashniandco.com/pub/static/frontend/_view/en_US/Magento_Catalog/images/product/placeholder/.jpg","https://aashniandco.com/pub/static/frontend/_view/en_US/Magento_Catalog/images/product/placeholder/.jpg","https://aashniandco.com/pub/static/frontend/_view/en_US/Magento_Catalog/images/product/placeholder/.jpg","https://aashniandco.com/pub/static/frontend/_view/en_US/Magento_Catalog/images/product/placeholder/.jpg","https://aashniandco.com/pub/static/frontend/_view/en_US/Magento_Catalog/images/product/placeholder/.jpg","https://aashniandco.com/pub/static/frontend/_view/en_US/Magento_Catalog/images/product/placeholder/.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/k/nkissnkcd18_a_.jpg","https://aashniandco.com/pub/static/frontend/_view/en_US/Magento_Catalog/images/product/placeholder/.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/k/nkissnkcd11_a_.jpg","https://aashniandco.com/pub/static/frontend/_view/en_US/Magento_Catalog/images/product/placeholder/.jpg",,
"https://aashniandco.com/designers/kripaapranay.html","KripaaPranay","3500-22680","Women",,"https://www.instagram.com/kripaapranay/?hl=en",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/r/krioct20a30_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/r/krioct20a29_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/r/krioct20a31_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/r/krioct20a28_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/r/krioct20a27_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/r/kria02_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/r/kria04_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/r/kria05_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/r/kria06_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/r/kria07_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/r/kria08_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/r/kria10_a_.jpg"
"https://aashniandco.com/designers/kunwar-rani-ritu.html","Kunwar Rani Ritu","27900-45000","Women","https://kunwaraniritu.in/","https://www.instagram.com/kunwaraniritu_official/",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/r/a/ranfeb2003_b_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/r/a/ranfeb2010_b_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/r/a/ranfeb2011_b_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/r/a/ranfeb2009_b_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/r/a/ranfeb2008_b_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/r/a/ranfeb2002_b_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/r/a/ranfeb2005_b_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/r/a/ranfeb2004_b_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/r/a/ranfeb2007_b_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/r/a/ranfeb2015_b_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/r/a/ranfeb2006_b_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/r/a/ranfeb2001_b_.jpg"
"https://aashniandco.com/designers/kyra-by-mandira-wirk.html","Kyra by Mandira Wirk","16500-45000","Women","https://mandirawirk.in/","https://www.instagram.com/mandirawirkhq/?hl=en",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/y/kyrmwky02_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/y/kyrmwky13_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/y/kyrmwky12_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/y/kyrmwky09_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/y/kyrmwky08_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/y/kyrmwky14_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/1/9/19-11-19-mandira-wirk0800.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/y/kyrmwky10_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/y/kyrmwky11_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/y/kyrmwky15_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/y/kyrmwky17_b_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/y/kyrmwky16_c_.jpg"
"https://aashniandco.com/designers/lagom.html","Lagom","6628-14890","Women",,,,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/l/g/lgmaug2216_2_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/l/g/lgmaug2214_1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/l/g/lgmaug2219_1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/l/g/lgmaug2218_2__1.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/l/g/lgmaug2217_3_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/l/g/lgmaug2215_2_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/l/g/lgmaug2205_3_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/l/g/lgmaug2206_4_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/l/g/lgmaug2204_3_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/l/g/lgmaug2203.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/l/g/lgmaug2201_2_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/l/g/lgmaug2207_1_.jpg"
"https://aashniandco.com/designers/maisara.html","Maisara","1125-27750","Women","https://www.maisara.in/","https://www.instagram.com/maisarajewelry/",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_white_glass_and_pearl_layered_necklace_by_maisara-maisep23013__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_white_stone_and_pearl_long_necklace_by_maisara-maisep23015__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_gold_jadau_pearl_choker_by_maisara-maisep23002__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_gold_jadau_choker_by_maisara-maisep23001__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_indigo_and_red_jadau_choker_by_maisara-maisep23003__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_red_jadau_choker_by_maisara-maisep23005__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_gold_jadau_kundan_choker_by_maisara-maisep23004__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_pink_jadau_danglers_by_maisara-maisep23008__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_ruby_pearl_danglers_by_maisara-maisep23007__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_green_and_indigo_jadau_chandbalis_by_maisara-maisep23006__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_gold_and_pink_jadau_kundan_embellished_necklace_set_by_maisara-maijun23dts02__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_gold_and_green_jadau_kundan_and_onyx_studded_necklace_set_by_maisara-maijun23dts07__1_.jpg"
"https://aashniandco.com/designers/mantra-by-shalini-james.html","MANTRA by Shalini James","5525-11390","Women","https://shalinijamesmantra.com/","https://www.instagram.com/shalinijamesmantra/",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_peach_tiered_handloom_dress_and_stole_by_mantra_by_shalini_james-maajul23d209__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_peach_stripe_handloom_dress_by_mantra_by_shalini_james-maajul23d203__2_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_basil_green_stripe_handloom_dress_by_mantra_by_shalini_james-maajul23d207__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_lime_yellow_tiered_handloom_dress_and_stole_by_mantra_by_shalini_james-maajul23d210__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_ivory_tiered_handloom_dress_and_stole_by_mantra_by_shalini_james-maajul23d206__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_basil_green_handloom_kurta_by_mantra_by_shalini_james-maajul23d208__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_lime_yellow_stripe_handloom_dress_by_mantra_by_shalini_james-maajul23d204__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_multicolour_stripe_handloom_kurta_by_mantra_by_shalini_james-maajul23d205__3_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_multicolour_stripe_handloom_tunic_by_mantra_by_shalini_james-maajul23d202__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_mint_blue_stripe_handloom_dress_by_mantra_by_shalini_james-maajul23d201__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_mustard_colour-blocked_gathered_dress_by_mantra_by_shalini_james-maajul23d114__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_mustard_check_a-line_cotton_dress_by_mantra_by_shalini_james-maajul23d106__1_.jpg"
"https://aashniandco.com/designers/motifs-by-surabhi-didwania.html","Motifs by Surabhi Didwania","3090-44496","Women","https://www.mymotifs.com/","https://www.mymotifs.com/#",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/m/o/mots6155a_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/m/o/mots0896_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/m/o/mots252_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/m/o/mots6655a_a__1.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/m/o/mots566a_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/m/o/mots8247_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/m/o/mots9904_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/m/o/mots5653_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/m/o/mots1746_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/m/o/mots9347_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/m/o/mots0906_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/m/o/mots0840_a_.jpg"
"https://aashniandco.com/designers/neha-tarun.html","Neha Tarun","18500-165000","Women","https://nehatarun.com/","https://www.instagram.com/?hl=en",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/t/ntadec2012__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/t/ntadec2013__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/t/ntadec2014__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/t/ntadec2015__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/t/ntadec2016__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/t/ntadec2017__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/t/ntadec2018__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/t/ntadec2019__3_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/t/ntadec2020__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/t/ntadec2021__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/t/ntadec2022__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/t/ntadec2023__1_.jpg"
"https://aashniandco.com/designers/nikhita-tandon.html","Nikhita Tandon","33000-225000","Women","https://www.instagram.com/nikhitatandon/?hl=en","https://www.instagram.com/nikhitatandon/?hl=en",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/o/nonfwknv216.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/o/nonfwknv215.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/o/nonfwknv202_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/o/nonfwknv214.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/o/nonfwknv203_1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/o/nonfwknv208_1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/o/nonfwknv210.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/o/nonfwknv212.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/o/nonfwknv204_1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/o/nonfwknv205_1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/o/nonfwknv209.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/o/nonfwknv213_1_.jpg"
"https://aashniandco.com/designers/nitya-bajaj-mini.html","Nitya Bajaj Mini","13500-16500","Kids","https://nityabajaj.com/","https://www.instagram.com/labelnityabajaj/",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_ivory_foil_print_lehenga_set_by_nitya_bajaj_mini-nibaug23nd003__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_lilac_foil_print_lehenga_set_by_nitya_bajaj_mini-nibaug23nd005__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_blush_pink_gota_embellished_lehenga_set_by_nitya_bajaj_mini-nibaug23nd006__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_yellow_foil_print_lehenga_set_by_nitya_bajaj_mini-nibaug23nd001__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_yellow_foil_print_bandi_kurta_set_by_nitya_bajaj_mini-nibaug23nd002__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_ivory_foil_print_bandi_kurta_set_by_nitya_bajaj_mini-nibaug23nd004__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_ivory_mirror_work_kurta_set_by_nitya_bajaj_mini-nibaug23nd007__1_.jpg",,,,,
"https://aashniandco.com/designers/p-tal.html","P-TAL",,,,,,,,,,,,,,,,,
"https://aashniandco.com/designers/paarsh-atelier.html","Paarsh Atelier","8500-68000","Men","https://paarsh.in/","https://www.instagram.com/paarsh.official/?hl=en",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_lavender_floral_and_leaf_applique_nehru_jacket_set_by_paarsh_atelier-patjun23d110__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_light_blue_floral_thread_and_sequin_embroidered_long_nehru_jacket_set_by_paarsh_atelier-patjun23d113__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_powder_green_plant_and_animal_thread_embroidered_nehru_jacket_set_by_paarsh_atelier-patjun23d115__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_lime_yellow_resham_embroidered_nehru_jacket_set_by_paarsh_atelier-patjun23d109__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_cream_floral_and_bird_embroidered_nehru_jacket_set_by_paarsh_atelier-patjun23d112__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_mint_green_tree_and_lion_thread_embroidered_nehru_jacket_set_by_paarsh_atelier-patjun23d116__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_mint_green_thread_and_cutdana_embroidered_asymmetric_nehru_jacket_set_by_paarsh_atelier-patjun23d111__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_lemon_and_yellow_ombre_thread_and_cutdana_detailed_kurta_set_by_paarsh_atelier-patjun23d103__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_lemon_yellow_linear_cord_detailed_kurta_set_by_paarsh_atelier-patjun23d105__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_midnight_blue_thread_and_sequin_embroidered_nehru_jacket_set_by_paarsh_atelier-patjun23d114__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_navy_blue_checkered_pintuck_and_stitch_line_detailed_kurta_set_by_paarsh_atelier-patjun23d101__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_teal_diagonal_pintuck_short_kurta_set_by_paarsh_atelier-patjun23d106__1_.jpg"
